p-n60-k15.txt, 1195.0220437797398, 35277
p-n16-k8.txt, 511.04044104991453, 9144
p-n22-k8.txt, 723.9399244748614, 11571
p-n70-k10.txt, 1107.9375748192995, 72987
p-n60-k10.txt, 978.7676514767495, 50187
p-n101-k4.txt, 1818.201427283187, 1139668
p-n40-k5.txt, 681.2092133824941, 50952
p-n76-k4.txt, 1378.4634598622854, 478465
p-n76-k5.txt, 1223.8308106484787, 304118
p-n21-k2.txt, 406.47220563451145, 38756
p-n55-k15.txt, 1085.6697553610104, 30340
p-n19-k2.txt, 362.8029086519239, 27607
p-n50-k7.txt, 811.159231882771, 61249
p-n55-k10.txt, 843.4079278584471, 46031
p-n50-k8.txt, 816.0475284124527, 42901
p-n50-k10.txt, 832.7980589936619, 34268
p-n55-k7.txt, 916.1801762020973, 79482
p-n51-k10.txt, 892.3332504638814, 34529
p-n45-k5.txt, 762.8481833209839, 71071
p-n23-k8.txt, 644.0728522720076, 12950
p-n20-k2.txt, 315.0022459698456, 31487
p-n65-k10.txt, 1144.6146042369662, 63405
p-n22-k2.txt, 376.46146344194335, 43718
