p-n60-k15.txt, 1208.606019348162, 36056
p-n16-k8.txt, 511.04044104991453, 9136
p-n22-k8.txt, 721.1636311149672, 11641
p-n70-k10.txt, 1179.3804975784449, 73272
p-n60-k10.txt, 1021.6016410458901, 50112
p-n101-k4.txt, 1793.7134512972439, 1158056
p-n40-k5.txt, 695.115322631255, 51491
p-n76-k4.txt, 1420.6552226508525, 469204
p-n76-k5.txt, 1211.0272241577723, 307880
p-n21-k2.txt, 393.65559818747204, 39923
p-n55-k15.txt, 1129.7281392712646, 30376
p-n19-k2.txt, 362.07112088570636, 28240
p-n50-k7.txt, 872.6892264775736, 61477
p-n55-k10.txt, 851.6174064129829, 45841
p-n50-k8.txt, 810.8955849219865, 42588
p-n50-k10.txt, 846.4693585793315, 34319
p-n55-k7.txt, 903.5368720429099, 79061
p-n51-k10.txt, 920.9624666357154, 35106
p-n45-k5.txt, 787.278835930211, 68852
p-n23-k8.txt, 640.8980839002953, 12948
p-n20-k2.txt, 345.8733820479589, 31151
p-n65-k10.txt, 1159.9452695112507, 63572
p-n22-k2.txt, 346.030537168823, 44199
