p-n60-k15.txt, 1192.5554719546703, 35536
p-n16-k8.txt, 515.6265405410584, 9071
p-n22-k8.txt, 736.3987463606674, 11553
p-n70-k10.txt, 1149.7655410012896, 73624
p-n60-k10.txt, 962.4273118755887, 50620
p-n101-k4.txt, 1791.3305538961808, 1137004
p-n40-k5.txt, 663.2889107372932, 50657
p-n76-k4.txt, 1329.1279896549752, 478361
p-n76-k5.txt, 1242.8841992106566, 308772
p-n21-k2.txt, 437.4628045884629, 39443
p-n55-k15.txt, 1113.2719532147455, 30439
p-n19-k2.txt, 321.61340933262204, 27836
p-n50-k7.txt, 808.2920145495613, 62661
p-n55-k10.txt, 835.7056844671425, 45434
p-n50-k8.txt, 793.8136090499559, 41846
p-n50-k10.txt, 833.1091831966528, 34400
p-n55-k7.txt, 894.3188027413994, 77926
p-n51-k10.txt, 915.8945049255206, 34938
p-n45-k5.txt, 792.9732776549663, 69077
p-n23-k8.txt, 635.5717688529211, 12903
p-n20-k2.txt, 371.54277990076764, 30913
p-n65-k10.txt, 1171.716725447734, 63152
p-n22-k2.txt, 353.05279776393513, 44147
