p-n60-k15.txt, 1140.0418267788116, 2388
p-n16-k8.txt, 511.04044104991453, 1120
p-n22-k8.txt, 721.1636311149672, 1270
p-n70-k10.txt, 915.8140949799862, 1542
p-n60-k10.txt, 835.9070646726631, 1510
p-n101-k4.txt, 796.5297999295583, 1168
p-n40-k5.txt, 506.8846259585088, 655
p-n76-k4.txt, 647.5310576960713, 749
p-n76-k5.txt, 710.0599785214911, 1103
p-n21-k2.txt, 243.70432202620617, 263
p-n55-k15.txt, 1062.0591554024404, 2377
p-n19-k2.txt, 252.1941773685325, 378
p-n50-k7.txt, 635.9007631351243, 938
p-n55-k10.txt, 750.9872963101739, 1381
p-n50-k8.txt, 675.3899198461695, 1167
p-n50-k10.txt, 756.8490073357245, 1435
p-n55-k7.txt, 657.491883474999, 1050
p-n51-k10.txt, 849.7979811116879, 1515
p-n45-k5.txt, 541.1532447937426, 828
p-n23-k8.txt, 634.5086688440215, 1398
p-n20-k2.txt, 266.06913201705004, 403
p-n65-k10.txt, 970.1497662931786, 1552
p-n22-k2.txt, 217.85215074022972, 333
